USO2013,TU,DC,M,UL,Month,Year,Consumption
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,3,12,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,4,12,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,5,12,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,6,12,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,7,12,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,8,12,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,9,12,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,10,12,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,11,12,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,12,12,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,1,13,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,2,13,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,3,13,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,4,13,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,5,13,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,6,13,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,7,13,15
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,8,13,24
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,9,13,24
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,10,13,24
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,11,13,24
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,12,13,24
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,1,14,10
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,2,14,10
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,3,14,10
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,4,14,24
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,5,14,13
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,6,14,16
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,7,14,8
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,8,14,16
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,9,14,7
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,10,14,2
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,11,14,4
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,12,14,6
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,1,15,8
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,2,15,5
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,3,15,4
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,4,15,7
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,5,15,6
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,6,15,9
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,7,15,10
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,8,15,9
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,9,15,3
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,10,15,1
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,11,15,1
H3,DOMESTICO RESIDENCIAL,0.5,MSDELAUNET,137,12,15,2
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,1,9,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,2,9,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,3,9,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,4,9,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,5,9,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,6,9,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,7,9,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,8,9,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,9,9,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,10,9,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,11,9,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,12,9,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,1,10,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,2,10,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,3,10,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,4,10,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,5,10,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,6,10,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,7,10,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,8,10,15
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,9,10,2
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,10,10,2
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,11,10,3
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,12,10,3
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,1,11,4
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,2,11,4
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,3,11,2
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,4,11,3
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,5,11,3
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,6,11,3
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,7,11,3
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,8,11,2
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,9,11,2
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,10,11,2
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,11,11,2
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,12,11,2
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,1,12,10
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,2,12,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,3,12,11
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,4,12,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,5,12,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,6,12,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,7,12,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,8,12,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,9,12,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,10,12,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,11,12,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,12,12,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,1,13,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,2,13,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,3,13,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,4,13,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,5,13,1
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,6,13,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,7,13,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,8,13,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,9,13,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,10,13,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,11,13,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,12,13,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,1,14,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,2,14,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,3,14,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,4,14,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,5,14,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,6,14,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,7,14,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,8,14,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,9,14,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,10,14,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,11,14,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,12,14,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,1,15,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,2,15,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,3,15,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,4,15,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,5,15,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,6,15,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,7,15,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,8,15,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,9,15,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,10,15,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,11,15,0
H3,DOMESTICO BAJA,0.5,CICASA MMD-15 S,12,12,15,0
H3,SOCIAL,0.5,MSDELAUNET,289,1,9,3
H3,SOCIAL,0.5,MSDELAUNET,289,2,9,3
H3,SOCIAL,0.5,MSDELAUNET,289,3,9,3
H3,SOCIAL,0.5,MSDELAUNET,289,4,9,3
H3,SOCIAL,0.5,MSDELAUNET,289,5,9,3
H3,SOCIAL,0.5,MSDELAUNET,289,6,9,2
H3,SOCIAL,0.5,MSDELAUNET,289,7,9,2
H3,SOCIAL,0.5,MSDELAUNET,289,8,9,2
H3,SOCIAL,0.5,MSDELAUNET,289,9,9,2
H3,SOCIAL,0.5,MSDELAUNET,289,10,9,2
H3,SOCIAL,0.5,MSDELAUNET,289,11,9,2
H3,SOCIAL,0.5,MSDELAUNET,289,12,9,1
H3,SOCIAL,0.5,MSDELAUNET,289,1,10,1
H3,SOCIAL,0.5,MSDELAUNET,289,2,10,1
H3,SOCIAL,0.5,MSDELAUNET,289,3,10,1
H3,SOCIAL,0.5,MSDELAUNET,289,4,10,1
H3,SOCIAL,0.5,MSDELAUNET,289,5,10,1
H3,SOCIAL,0.5,MSDELAUNET,289,6,10,1
H3,SOCIAL,0.5,MSDELAUNET,289,7,10,0
H3,SOCIAL,0.5,MSDELAUNET,289,8,10,0
H3,SOCIAL,0.5,MSDELAUNET,289,9,10,0
H3,SOCIAL,0.5,MSDELAUNET,289,10,10,0
H3,SOCIAL,0.5,MSDELAUNET,289,11,10,0
H3,SOCIAL,0.5,MSDELAUNET,289,12,10,0
H3,SOCIAL,0.5,MSDELAUNET,289,1,11,0
H3,SOCIAL,0.5,MSDELAUNET,289,2,11,0
H3,SOCIAL,0.5,MSDELAUNET,289,3,11,0
H3,SOCIAL,0.5,MSDELAUNET,289,4,11,0
H3,SOCIAL,0.5,MSDELAUNET,289,5,11,0
H3,SOCIAL,0.5,MSDELAUNET,289,6,11,0
H3,SOCIAL,0.5,MSDELAUNET,289,7,11,0
H3,SOCIAL,0.5,MSDELAUNET,289,8,11,0
H3,SOCIAL,0.5,MSDELAUNET,289,9,11,0
H3,SOCIAL,0.5,MSDELAUNET,289,10,11,0
H3,SOCIAL,0.5,MSDELAUNET,289,11,11,0
H3,SOCIAL,0.5,MSDELAUNET,289,12,11,0
H3,SOCIAL,0.5,MSDELAUNET,289,1,12,0
H3,SOCIAL,0.5,MSDELAUNET,289,2,12,0
H3,SOCIAL,0.5,MSDELAUNET,289,3,12,0
H3,SOCIAL,0.5,MSDELAUNET,289,4,12,0
H3,SOCIAL,0.5,MSDELAUNET,289,5,12,0
H3,SOCIAL,0.5,MSDELAUNET,289,6,12,0
H3,SOCIAL,0.5,MSDELAUNET,289,7,12,0
H3,SOCIAL,0.5,MSDELAUNET,289,8,12,15
H3,SOCIAL,0.5,MSDELAUNET,289,9,12,15
H3,SOCIAL,0.5,MSDELAUNET,289,10,12,15
H3,SOCIAL,0.5,MSDELAUNET,289,11,12,15
H3,SOCIAL,0.5,MSDELAUNET,289,12,12,15
H3,SOCIAL,0.5,MSDELAUNET,289,1,13,15
H3,SOCIAL,0.5,MSDELAUNET,289,2,13,15
H3,SOCIAL,0.5,MSDELAUNET,289,3,13,15
H3,SOCIAL,0.5,MSDELAUNET,289,4,13,15
H3,SOCIAL,0.5,MSDELAUNET,289,5,13,15
H3,SOCIAL,0.5,MSDELAUNET,289,6,13,15
H3,SOCIAL,0.5,MSDELAUNET,289,7,13,15
H3,SOCIAL,0.5,MSDELAUNET,289,8,13,24
H3,SOCIAL,0.5,MSDELAUNET,289,9,13,24
H3,SOCIAL,0.5,MSDELAUNET,289,10,13,24
H3,SOCIAL,0.5,MSDELAUNET,289,11,13,24
H3,SOCIAL,0.5,MSDELAUNET,289,12,13,24
H3,SOCIAL,0.5,MSDELAUNET,289,1,14,24
H3,SOCIAL,0.5,MSDELAUNET,289,2,14,24
H3,SOCIAL,0.5,MSDELAUNET,289,3,14,24
H3,SOCIAL,0.5,MSDELAUNET,289,4,14,24
H3,SOCIAL,0.5,MSDELAUNET,289,5,14,13
H3,SOCIAL,0.5,MSDELAUNET,289,6,14,12
H3,SOCIAL,0.5,MSDELAUNET,289,7,14,24
H3,SOCIAL,0.5,MSDELAUNET,289,8,14,14
H3,SOCIAL,0.5,MSDELAUNET,289,9,14,18
H3,SOCIAL,0.5,MSDELAUNET,289,10,14,16
H3,SOCIAL,0.5,MSDELAUNET,289,11,14,13
H3,SOCIAL,0.5,MSDELAUNET,289,12,14,17
H3,SOCIAL,0.5,MSDELAUNET,289,1,15,17
H3,SOCIAL,0.5,MSDELAUNET,289,2,15,16
H3,SOCIAL,0.5,MSDELAUNET,289,3,15,16
H3,SOCIAL,0.5,MSDELAUNET,289,4,15,6
H3,SOCIAL,0.5,MSDELAUNET,289,5,15,19
H3,SOCIAL,0.5,MSDELAUNET,289,6,15,15
H3,SOCIAL,0.5,MSDELAUNET,289,7,15,6
H3,SOCIAL,0.5,MSDELAUNET,289,8,15,11
H3,SOCIAL,0.5,MSDELAUNET,289,9,15,12
H3,SOCIAL,0.5,MSDELAUNET,289,10,15,14
H3,SOCIAL,0.5,MSDELAUNET,289,11,15,14
H3,SOCIAL,0.5,MSDELAUNET,289,12,15,16
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,1,9,20
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,2,9,20
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,3,9,20
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,4,9,0
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,5,9,16
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,6,9,20
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,7,9,0
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,8,9,12
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,9,9,11
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,10,9,0
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,11,9,0
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,12,9,3
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,1,10,20
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,2,10,0
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,3,10,9
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,4,10,5
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,5,10,8
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,6,10,6
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,7,10,6
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,8,10,16
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,9,10,14
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,10,10,11
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,11,10,10
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,12,10,11
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,1,11,16
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,2,11,11
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,3,11,12
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,4,11,12
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,5,11,12
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,6,11,20
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,7,11,13
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,8,11,16
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,9,11,14
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,10,11,13
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,11,11,32
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,12,11,12
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,1,12,15
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,2,12,16
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,3,12,11
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,4,12,22
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,5,12,18
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,6,12,15
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,7,12,15
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,8,12,30
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,9,12,23
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,10,12,28
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,11,12,1
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,12,12,8
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,1,13,17
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,2,13,17
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,3,13,15
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,4,13,14
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,5,13,11
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,6,13,13
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,7,13,14
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,8,13,13
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,9,13,13
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,10,13,12
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,11,13,12
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,12,13,12
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,1,14,0
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,2,14,24
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,3,14,19
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,4,14,15
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,5,14,14
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,6,14,19
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,7,14,16
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,8,14,22
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,9,14,27
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,10,14,17
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,11,14,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,12,14,17
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,1,15,20
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,2,15,19
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,3,15,27
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,4,15,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,5,15,22
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,6,15,25
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,7,15,20
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,8,15,21
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,9,15,20
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,10,15,20
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,11,15,22
H3,DOMESTICO MEDIO,0.5,MSDELAUNET,497,12,15,22
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,1,9,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,2,9,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,3,9,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,4,9,1
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,5,9,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,6,9,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,7,9,0
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,8,9,10
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,9,9,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,10,9,0
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,11,9,0
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,12,9,0
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,1,10,15
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,2,10,0
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,3,10,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,4,10,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,5,10,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,6,10,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,7,10,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,8,10,15
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,9,10,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,10,10,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,11,10,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,12,10,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,1,11,7
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,2,11,7
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,3,11,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,4,11,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,5,11,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,6,11,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,7,11,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,8,11,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,9,11,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,10,11,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,11,11,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,12,11,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,1,12,0
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,2,12,11
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,3,12,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,4,12,17
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,5,12,8
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,6,12,7
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,7,12,11
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,8,12,9
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,9,12,10
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,10,12,8
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,11,12,7
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,12,12,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,1,13,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,2,13,9
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,3,13,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,4,13,10
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,5,13,13
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,6,13,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,7,13,13
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,8,13,10
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,9,13,12
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,10,13,12
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,11,13,14
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,12,13,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,1,14,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,2,14,7
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,3,14,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,4,14,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,5,14,4
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,6,14,8
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,7,14,7
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,8,14,9
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,9,14,11
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,10,14,6
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,11,14,10
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,12,14,8
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,1,15,3
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,2,15,7
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,3,15,5
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,4,15,12
H3,DOMESTICO MEDIO,0.5,CICASA MMD-15 S,435,5,15,11
